split,index
train,322803
train,681840
train,673438
train,826365
train,866258
train,425220
train,979521
train,1259001
train,1212463
train,175016
train,1157752
train,962259
train,1310679
train,754163
train,867426
train,785425
train,1253753
train,377864
train,1068288
train,1389418
train,354186
train,1263323
train,979642
train,616175
train,735854
train,450187
train,645451
train,447972
train,1002273
train,1397231
train,993871
train,1233229
train,1302398
train,672283
train,987226
train,1067012
train,1098503
train,901024
train,703545
train,1140611
test,901189
train,650820
test,1232347
train,1259243
train,1059549
train,503033
train,1250612
train,1298907
train,410415
train,446107
train,1077979
train,1392922
train,118332
train,1229149
train,949669
train,351045
train,1258196
train,775050
train,533477
train,655142
train,411583
train,693049
train,1123470
train,1371230
train,367260
train,682203
train,1276397
train,1230088
train,1236501
train,221917
train,782405
train,1051039
train,1126624
train,1168503
train,1080315
test,1042802
train,1160101
train,672754
train,1306841
train,783802
train,785788
train,789989
train,220870
train,1121376
train,1277405
train,711600
train,354549
train,791386
train,1146222
train,507705
train,782755
train,1267887
train,536752
train,648029
train,1048945
train,1124530
train,87083
train,1038328
train,1040314
train,674861
train,1313149
train,810755
train,607089
train,772848
train,970327
train,919817
train,1281069
test,1323342
train,1039267
train,1396318
train,1143899
train,1177605
train,341609
train,1292854
train,610243
train,1160343
train,801077
train,1151712
train,1225082
train,156144
train,907924
train,1067496
train,1061080
train,1178544
test,783980
train,655505
train,338347
train,531625
train,766782
train,684781
train,1329485
train,520779
train,1350130
train,41834
train,507947
train,747305
train,1337298
train,503517
train,20371
train,1087094
train,1206773
train,1366345
train,1118356
train,916676
train,1111940
train,894
train,987831
train,1380345
train,941293
train,336482
train,646995
train,1085818
train,1278867
train,917615
train,909213
train,193125
train,352697
train,949106
train,1102262
test,1345986
train,623317
train,505624
train,175863
train,1240371
train,406590
train,475759
train,876675
train,1114047
train,435637
train,1069724
train,868044
train,620284
train,1374050
train,1176571
train,1289834
train,128507
train,1115215
train,837950
train,321327
train,747547
train,909105
train,825118
test,1312630
train,650499
train,608391
test,1127394
test,812222
train,1280156
train,962998
train,1036597
train,1074275
train,1360171
train,675116
train,947951
train,1214599
train,1176692
train,809024
train,323663
train,1316787
train,1153014
train,672083
train,745453
train,986797
train,503880
train,978395
train,1224169
train,1122920
train,954717
train,118950
train,147997
train,422818
train,494202
train,534095
train,962301
train,1081980
test,1208240
train,642928
train,1279230
train,873884
train,432846
train,355046
train,867468
train,825360
train,1251351
train,694835
train,934193
train,1127242
train,1196411
train,406724
train,446617
train,1351553
train,353999
train,1256720
train,103795
train,1254505
train,773574
train,137272
train,1132611
train,647250
train,516954
train,1188948
train,754097
train,1190934
train,432738
train,785588
train,783373
train,665680
train,1293580
train,1390399
train,1137980
train,1291365
train,1205163
train,1167256
train,1362291
train,446738
train,642002
train,1313767
train,946328
train,1145793
train,790728
train,624740
train,820004
train,899790
train,1136933
train,1212747
train,1290318
train,532122
train,1086423
train,1075806
train,920206
test,1115864
train,1148947
train,745587
train,1255794
train,1295687
train,890112
train,606660
train,369288
train,883696
train,719923
train,1249149
train,1282855
train,1398104
train,1261163
train,425396
train,620660
train,1208438
train,649707
train,492121
train,487920
train,1000113
test,605549
train,953804
train,1102759
train,506350
train,504135
test,1178509
train,1257901
train,1209606
train,1293593
train,1287177
train,1371393
train,407087
train,646445
train,1240639
train,322871
train,1271901
train,711184
train,866555
train,1063805
train,1233405
train,1239592
test,601469
train,790152
test,1273463
train,355301
train,1342238
train,1338037
train,1171820
train,445115
train,1282868
train,801937
train,799722
train,522457
train,518256
train,713520
train,1227928
train,1305499
train,350053
train,421437
train,1256975
train,820138
test,820532
train,612271
train,891522
test,1095353
train,691828
train,488162
train,926985
train,446054
train,601425
train,364053
train,1111632
train,1348775
train,586
train,393329
train,987523
train,424591
train,420390
train,617640
train,1052262
train,735104
train,926167
train,972247
train,1196787
train,476498
train,1345742
train,197018
train,755520
train,1387621
test,715792
train,625224
train,623009
train,1334667
train,811857
train,809642
train,925120
train,1284157
train,326496
train,521531
train,397651
train,114199
train,592915
train,874381
test,1069581
train,1298157
train,1373742
train,1335835
train,340496
train,531559
train,1079444
train,963737
train,1157015
train,955335
train,1270278
train,948919
train,507881
train,425880
train,1339218
train,971550
train,1368265
train,1231553
train,475572
test,801297
train,956274
train,989980
train,790286
train,1346802
train,907750
train,664191
train,502404
train,775239
train,59151
train,773024
train,892703
train,1373634
train,604821
train,518619
train,793669
train,434403
train,673761
train,1068490
train,986489
train,1367953
train,337584
train,53674
train,522002
train,1197968
train,1036181
train,1111766
train,754715
train,192012
train,1107565
train,1189566
train,664312
train,1302829
train,622204
train,1176505
train,1211968
train,1291754
train,491679
train,1045980
train,409678
train,609143
train,882207
train,84118
train,1115149
train,1163444
train,1310413
train,1350306
train,827267
train,867160
train,745266
test,674047
train,869146
test,1152992
train,618942
train,1286735
train,217797
train,969577
train,1131135
train,450739
train,1202519
train,1357890
train,1309366
train,948114
train,1227136
train,744219
test,1265208
train,783883
train,1212089
train,647171
train,409799
train,166240
train,365705
train,1003993
train,1041900
train,1363030
train,1261781
train,1293272
test,1133865
train,889912
train,1246734
train,410967
train,93809
train,477921
train,792864
train,792635
train,664554
train,1185149
train,380873
train,338765
train,534029
train,1130438
train,1287795
test,615966
train,964221
train,1035376
train,1308440
train,1383796
train,867173
train,1299580
test,151250
train,532982
train,763709
train,1355917
train,713199
train,673077
train,1105713
train,1302963
train,502888
train,422873
train,656044
train,1050773
train,1136746
train,93112
train,1214546
train,962356
train,1163807
train,86467
train,712152
train,1073175
train,663399
train,1375286
train,1169405
test,1169570
train,1248962
train,1320346
train,83434
train,473733
train,908355
train,710876
train,422994
train,1132666
train,1241728
train,882462
train,1157512
train,1113418
train,395115
train,1060464
train,657104
train,322913
train,324899
train,1118558
train,755320
train,757306
train,1305420
test,1190107
train,1303205
train,622809
train,979631
train,853307
train,842690
train,685104
train,1195311
test,1397156
train,437115
train,947322
train,350913
train,909415
train,901013
test,1138321
train,694903
train,337852
train,1009846
train,1205110
train,1043323
train,1198694
train,1245003
train,763843
train,1326775
train,1354065
train,1070155
train,782273
test,1061918
train,1334359
train,811549
test,20041
train,1204063
train,1311196
train,1044262
test,1157919
train,953859
train,1193217
train,353249
test,1313290
train,989322
train,1102814
train,867428
train,1180385
train,1262157
train,617453
train,737132
train,613023
train,1203016
train,1242909
train,1282802
train,963429
train,87769
train,875241
train,757548
train,1114599
test,1118965
train,1190184
train,1307648
train,1381018
train,784609
train,1143646
train,1093136
train,693977
train,13352
train,82521
train,1308816
train,1071444
train,1186922
train,1149015
train,1266708
test,1273289
train,1350695
train,655252
train,1005887
train,369585
train,1351863
train,755454
train,432109
train,473988
train,1068411
train,662836
train,654205
train,809347
train,882946
train,674850
train,1273245
train,874086
train,351276
train,710313
train,790099
train,464539
train,947456
train,1260413
train,1096411
train,1216090
train,1266829
train,890530
train,970316
test,1253933
train,970087
train,802113
train,1316521
train,8225
train,1389891
train,955040
train,791267
train,793253
train,988746
train,1150304
train,1227875
train,1341138
train,1097579
train,463263
train,776220
train,971484
train,1009162
train,1172935
train,366215
train,355598
train,594956
train,710434
train,1382428
train,970437
train,1289581
train,615372
train,1010101
train,367612
train,1243272
train,1364937
train,1278735
train,1116948
train,1232426
train,1387797
train,791388
train,352336
train,745079
train,1261473
train,1055592
test,1062173
train,1097471
train,1334843
train,99917
train,1046961
train,1368320
train,9514
train,882959
train,395612
train,1107499
train,1185070
train,1180869
train,1262641
train,1216332
train,1384073
train,367504
train,325396
train,1117069
train,4037
train,396780
train,75421
train,1223916
train,946651
train,1221701
train,146576
train,1225902
train,652353
train,1080559
train,5434
train,763401
train,754770
train,517398
train,1267192
train,349424
train,987712
train,1180761
train,424780
train,664138
train,378471
train,533613
train,1035189
train,394686
train,785214
train,621212
train,978034
train,933940
train,776354
train,971618
train,1169097
train,1364361
train,606165
train,169328
train,364592
train,406471
train,763522
train,918893
train,1036357
test,1211141
train,790583
train,987833
train,1267084
train,1258682
train,1101096
train,848906
train,850892
train,411840
train,924262
train,1194882
train,505855
train,1060156
train,818583
train,612702
train,1151956
train,1229527
train,353867
train,1105647
train,790475
train,950047
train,1298696
train,425022
train,1216695
train,1340575
train,1052693
train,1090371
train,1046277
train,609440
train,651319
train,1083955
train,919953
train,1075324
train,909336
train,1144493
train,1230466
train,949000
test,1235061
train,507962
train,822905
train,1333112
train,335558
train,1322495
train,954598
train,713025
train,1143446
train,101569
train,1094693
train,613762
train,1285756
train,1039982
train,1081861
train,1071244
train,1150801
train,909228
train,224631
train,304417
train,224402
train,1085244
train,200953
train,1311770
train,477989
train,433895
train,713146
train,910396
train,507265
train,744408
test,702694
train,941658
